name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.05561,0.00016,0.00062,0.04046,0.01677,0.00086,0.00027,12.0,38.0,50.0,50,2023/06/12
BBC,0.02377,0.00022,0.00149,0.01017,0.00457,0.00449,0.00035,15.91,38.64,45.45,44,2023/06/12
Fox News,0.03826,0.00023,0.01179,0.00721,0.01041,0.00048,0.00321,15.6,34.04,50.35,141,2023/06/12
NBC News,0.04811,0.00013,0.00079,0.01385,0.00559,0.00075,0.01106,11.86,28.81,59.32,59,2023/06/12
New York Post,0.05323,0.00012,0.00068,0.00098,0.01863,0.02512,0.00032,17.78,26.67,55.56,45,2023/06/12
Newsmax,0.01340,0.00013,0.00097,0.00139,0.00601,0.00079,0.00010,0.00000,54.9,45.1,51,2023/06/12
Newsweek,0.02005,0.00013,0.00091,0.00104,0.00417,0.00640,0.00019,12.68,42.25,45.07,71,2023/06/12
One America News Network (OAN),0.01336,0.00017,0.00040,0.01058,0.00106,0.00069,0.00010,13.04,65.22,21.74,23,2023/06/12
Reuters,0.01021,0.00006,0.00039,0.00042,0.00425,0.00016,0.00127,22.86,37.14,40.0,35,2023/06/12
The Epoch Times,0.01838,0.00043,0.00351,0.00445,0.00808,0.00041,0.00906,9.278,54.64,36.08,97,2023/06/12
The Guardian (US),0.02581,0.00023,0.00208,0.00093,0.00509,0.00714,0.00196,10.1,33.33,56.57,99,2023/06/12
The Hill,0.04550,0.00003,0.00025,0.00013,0.04154,0.00008,0.00005,12.5,32.5,55.0,40,2023/06/12
The New York Times,0.00785,0.00014,0.00111,0.00136,0.00287,0.00018,0.00010,13.46,53.85,32.69,52,2023/06/12
The Wall Street Journal,0.01531,0.00010,0.00102,0.00030,0.01335,0.00013,0.00006,10.77,67.69,21.54,65,2023/06/12
The Washington Post,0.00549,0.00006,0.00062,0.00035,0.00247,0.00015,0.00011,18.28,37.63,44.09,93,2023/06/12
The Washington Times,0.07344,0.00012,0.00108,0.01255,0.03653,0.00078,0.00589,6.944,48.61,44.44,72,2023/06/12
Washington Examiner,0.01038,0.00004,0.00025,0.00029,0.00717,0.00036,0.00011,8.772,52.63,38.6,57,2023/06/12
