name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.02691,0.00007,0.00041,0.01155,0.00167,0.00293,0.00032,6.0,40.0,54.0,50,2022/11/05
BBC,0.01509,0.00008,0.00072,0.00066,0.00179,0.00655,0.00038,18.75,43.75,37.5,48,2022/11/05
Fox News,0.03577,0.00009,0.00074,0.00052,0.01489,0.00147,0.00832,14.11,42.94,42.94,163,2022/11/05
NBC News,0.04841,0.00017,0.00061,0.01738,0.01617,0.00670,0.00063,19.35,32.26,48.39,62,2022/11/05
New York Post,0.08154,0.00023,0.00231,0.01725,0.02988,0.00057,0.02563,20.0,30.0,50.0,40,2022/11/05
Newsmax,0.01800,0.00014,0.00104,0.00069,0.01051,0.00032,0.00009,4.0,52.0,44.0,50,2022/11/05
Newsweek,0.03609,0.00013,0.00065,0.00894,0.00751,0.00934,0.00034,4.255,43.62,52.13,94,2022/11/05
One America News Network (OAN),0.00482,0.00020,0.00160,0.00062,0.00352,0.00045,0.00009,5.556,50.0,44.44,36,2022/11/05
Reuters,0.00956,0.00007,0.00254,0.00064,0.00076,0.00044,0.00031,12.5,37.5,50.0,32,2022/11/05
The Epoch Times,0.00587,0.00022,0.00177,0.00157,0.00242,0.00018,0.00128,10.0,53.0,37.0,100,2022/11/05
The Guardian (US),0.01392,0.00009,0.00079,0.00270,0.00423,0.00059,0.00207,13.54,39.58,46.88,96,2022/11/05
The Hill,0.00708,0.00005,0.00027,0.00038,0.00048,0.00319,0.00013,8.163,57.14,34.69,49,2022/11/05
The New York Times,0.01898,0.00007,0.00039,0.00199,0.00618,0.00436,0.00012,8.333,47.22,44.44,72,2022/11/05
The Wall Street Journal,0.00789,0.00013,0.00094,0.00059,0.00118,0.00297,0.00009,13.43,67.16,19.4,67,2022/11/05
The Washington Post,0.01324,0.00006,0.00045,0.00213,0.00686,0.00038,0.00018,19.23,38.46,42.31,104,2022/11/05
The Washington Times,0.03873,0.00015,0.00044,0.00692,0.00181,0.02355,0.00020,7.895,31.58,60.53,38,2022/11/05
Washington Examiner,0.02720,0.00006,0.00042,0.00051,0.01708,0.00270,0.00025,10.61,45.45,43.94,66,2022/11/05
