name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.03237,0.00010,0.00071,0.01289,0.00489,0.00031,0.00512,12.24,44.9,42.86,49,2023/04/20
BBC,0.01027,0.00011,0.00067,0.00525,0.00170,0.00119,0.00014,24.44,42.22,33.33,45,2023/04/20
Fox News,0.01548,0.00007,0.00059,0.00153,0.00361,0.00065,0.00391,18.18,29.55,52.27,132,2023/04/20
NBC News,0.06779,0.00030,0.00123,0.03105,0.01463,0.00866,0.00067,4.615,33.85,61.54,65,2023/04/20
New York Post,0.06002,0.00011,0.00709,0.00060,0.03068,0.00338,0.00690,14.29,19.05,66.67,42,2023/04/20
Newsmax,0.05090,0.00014,0.00084,0.01156,0.01212,0.00729,0.00066,2.0,48.0,50.0,50,2023/04/20
One America News Network (OAN),0.00182,0.00005,0.00040,0.00016,0.00083,0.00011,0.00008,3.571,46.43,50.0,28,2023/04/20
Reuters,0.04291,0.00014,0.00066,0.00975,0.01313,0.00055,0.00749,12.0,44.0,44.0,50,2023/04/20
The Epoch Times,0.00474,0.00009,0.00069,0.00198,0.00097,0.00024,0.00013,4.673,60.75,34.58,107,2023/04/20
The Guardian (US),0.02536,0.00010,0.00069,0.00464,0.00347,0.00463,0.00118,13.68,32.63,53.68,95,2023/04/20
The Hill,0.02440,0.00004,0.00037,0.00861,0.00673,0.00037,0.00013,2.564,33.33,64.1,39,2023/04/20
The New York Times,0.02158,0.00019,0.00111,0.00328,0.00587,0.00123,0.00084,10.77,46.15,43.08,65,2023/04/20
The Wall Street Journal,0.00296,0.00004,0.00026,0.00039,0.00091,0.00009,0.00005,13.64,59.09,27.27,66,2023/04/20
The Washington Post,0.02410,0.00010,0.00044,0.00988,0.00332,0.00551,0.00020,12.87,39.6,47.52,101,2023/04/20
The Washington Times,0.03680,0.00007,0.00038,0.00749,0.01902,0.00501,0.00025,7.317,26.83,65.85,41,2023/04/20
Washington Examiner,0.01746,0.00007,0.00044,0.00197,0.00246,0.00594,0.00027,4.839,40.32,54.84,62,2023/04/20
