name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.02950,0.00008,0.00055,0.01950,0.00240,0.00118,0.00014,12.0,34.0,54.0,50,2023/04/23
BBC,0.03003,0.00018,0.00076,0.00557,0.00122,0.02086,0.00027,25.53,46.81,27.66,47,2023/04/23
Fox News,0.02384,0.00011,0.00090,0.00492,0.00462,0.00032,0.00991,13.33,40.74,45.93,135,2023/04/23
NBC News,0.05231,0.00027,0.00206,0.02219,0.00515,0.00246,0.00537,10.94,29.69,59.38,64,2023/04/23
New York Post,0.02467,0.00010,0.00219,0.00415,0.01286,0.00102,0.00022,21.43,30.95,47.62,42,2023/04/23
Newsmax,0.04050,0.00019,0.00062,0.01332,0.00221,0.01062,0.00018,1.961,39.22,58.82,51,2023/04/23
Newsweek,0.01334,0.00015,0.00107,0.00548,0.00240,0.00078,0.00026,12.82,41.03,46.15,78,2023/04/23
One America News Network (OAN),0.01130,0.00020,0.00151,0.00443,0.00184,0.00020,0.00289,7.143,64.29,28.57,28,2023/04/23
Reuters,0.00539,0.00009,0.00035,0.00280,0.00073,0.00046,0.00010,16.22,40.54,43.24,37,2023/04/23
The Epoch Times,0.00357,0.00025,0.00182,0.00056,0.00270,0.00038,0.00019,7.921,61.39,30.69,101,2023/04/23
The Guardian (US),0.05030,0.00011,0.00488,0.00063,0.02178,0.00202,0.00803,20.83,28.12,51.04,96,2023/04/23
The Hill,0.00179,0.00003,0.00020,0.00020,0.00060,0.00011,0.00006,2.703,27.03,70.27,37,2023/04/23
The New York Times,0.00710,0.00014,0.00114,0.00068,0.00180,0.00088,0.00253,5.085,61.02,33.9,59,2023/04/23
The Wall Street Journal,0.00120,0.00009,0.00063,0.00032,0.00066,0.00015,0.00006,13.43,56.72,29.85,67,2023/04/23
The Washington Post,0.03505,0.00006,0.00045,0.00596,0.01919,0.00037,0.00192,17.89,32.63,49.47,95,2023/04/23
The Washington Times,0.02435,0.00010,0.00044,0.00870,0.00206,0.00405,0.00165,11.36,40.91,47.73,44,2023/04/23
Washington Examiner,0.02162,0.00004,0.00032,0.00430,0.01102,0.00040,0.00008,7.812,50.0,42.19,64,2023/04/23
