name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
NBC News,0.03934,0.00015,0.00368,0.01259,0.00489,0.00041,0.00605,8.219,36.99,54.79,73,2023/04/27
New York Post,0.04123,0.00021,0.00181,0.00678,0.00809,0.00122,0.00868,19.05,23.81,57.14,42,2023/04/27
Newsweek,0.00575,0.00014,0.00106,0.00133,0.00203,0.00062,0.00017,10.53,60.53,28.95,76,2023/04/27
One America News Network (OAN),0.00145,0.00004,0.00030,0.00018,0.00093,0.00006,0.00004,14.29,53.57,32.14,28,2023/04/27
Reuters,0.01202,0.00008,0.00057,0.00166,0.00113,0.00110,0.00189,20.37,44.44,35.19,54,2023/04/27
The Epoch Times,0.01090,0.00017,0.00112,0.00066,0.00149,0.00027,0.00780,8.081,57.58,34.34,99,2023/04/27
The Hill,0.02989,0.00003,0.00020,0.01950,0.00322,0.00061,0.00006,10.26,43.59,46.15,39,2023/04/27
The Washington Post,0.03627,0.00013,0.00635,0.00926,0.01290,0.00034,0.01117,13.13,38.38,48.48,99,2023/04/27
The Washington Times,0.01504,0.00003,0.00023,0.00112,0.01048,0.00014,0.00008,14.29,33.33,52.38,42,2023/04/27
Washington Examiner,0.01306,0.00008,0.00055,0.00155,0.00616,0.00174,0.00008,9.524,49.21,41.27,63,2023/04/27
