name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.00664,0.00010,0.00088,0.00074,0.00179,0.00122,0.00037,13.33,46.67,40.0,45,2023/09/06
Fox News,0.03438,0.00010,0.00088,0.00147,0.01259,0.00061,0.01329,14.48,40.0,45.52,145,2023/09/06
NBC News,0.03041,0.00013,0.00070,0.01292,0.00193,0.00035,0.01400,15.94,31.88,52.17,69,2023/09/06
New York Post,0.01508,0.00006,0.00074,0.00030,0.00663,0.00028,0.00128,8.889,24.44,66.67,45,2023/09/06
Newsmax,0.00696,0.00008,0.00057,0.00128,0.00104,0.00046,0.00008,8.0,52.0,40.0,50,2023/09/06
Newsweek,0.01775,0.00010,0.00070,0.00172,0.00352,0.00303,0.00014,7.5,47.5,45.0,80,2023/09/06
One America News Network (OAN),0.00528,0.00006,0.00044,0.00032,0.00092,0.00077,0.00007,17.39,43.48,39.13,23,2023/09/06
Reuters,0.02340,0.00003,0.00019,0.00193,0.00591,0.00007,0.00003,0.00000,77.78,22.22,9,2023/09/06
The Epoch Times,0.00566,0.00010,0.00075,0.00091,0.00143,0.00019,0.00107,12.2,54.15,33.66,205,2023/09/06
The Hill,0.01692,0.00003,0.00020,0.00507,0.00788,0.00013,0.00004,5.263,39.47,55.26,38,2023/09/06
The New York Times,0.01305,0.00008,0.00040,0.00038,0.00144,0.00277,0.00009,12.24,40.82,46.94,49,2023/09/06
The Wall Street Journal,0.01100,0.00010,0.00131,0.00053,0.00177,0.00119,0.00212,12.12,51.52,36.36,66,2023/09/06
The Washington Post,0.01023,0.00013,0.00063,0.00062,0.00563,0.00030,0.00024,17.0,39.0,44.0,100,2023/09/06
The Washington Times,0.06290,0.00011,0.00857,0.00668,0.03485,0.00024,0.00129,13.41,46.34,40.24,82,2023/09/06
Washington Examiner,0.01362,0.00004,0.00031,0.00082,0.00754,0.00031,0.00005,3.509,38.6,57.89,57,2023/09/06
