name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.03664,0.00026,0.00232,0.00078,0.00199,0.00845,0.01713,15.56,44.44,40.0,45,2023/09/21
Fox News,0.01928,0.00014,0.00065,0.00115,0.00471,0.00108,0.00412,10.2,36.73,53.06,147,2023/09/21
NBC News,0.01762,0.00017,0.00049,0.00829,0.00209,0.00157,0.00050,13.7,32.88,53.42,73,2023/09/21
New York Post,0.04670,0.00025,0.01836,0.00068,0.00532,0.00183,0.00859,15.22,28.26,56.52,46,2023/09/21
Newsmax,0.03347,0.00008,0.00045,0.00959,0.00967,0.00554,0.00010,3.922,50.98,45.1,51,2023/09/21
Newsweek,0.01068,0.00012,0.00094,0.00055,0.00463,0.00082,0.00032,6.25,53.75,40.0,80,2023/09/21
One America News Network (OAN),0.00381,0.00008,0.00065,0.00088,0.00112,0.00025,0.00006,17.39,43.48,39.13,23,2023/09/21
Reuters,0.00120,0.00003,0.00019,0.00017,0.00035,0.00006,0.00003,0.00000,50.0,50.0,10,2023/09/21
The Epoch Times,0.00471,0.00009,0.00056,0.00300,0.00104,0.00013,0.00006,7.609,62.5,29.89,184,2023/09/21
The Hill,0.06861,0.00004,0.00035,0.00916,0.03969,0.00035,0.00011,2.857,40.0,57.14,35,2023/09/21
The New York Times,0.02381,0.00007,0.00063,0.00373,0.01279,0.00113,0.00025,14.55,41.82,43.64,55,2023/09/21
The Wall Street Journal,0.00808,0.00006,0.00038,0.00122,0.00139,0.00010,0.00371,10.77,64.62,24.62,65,2023/09/21
The Washington Times,0.05237,0.00015,0.00068,0.00732,0.02450,0.00841,0.00084,3.797,53.16,43.04,79,2023/09/21
Washington Examiner,0.01198,0.00005,0.00111,0.00043,0.00300,0.00237,0.00015,8.475,37.29,54.24,59,2023/09/21
