name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.01302,0.00013,0.00106,0.00533,0.00312,0.00029,0.00014,20.45,47.73,31.82,44,2023/09/13
Fox News,0.03524,0.00010,0.00074,0.00411,0.00807,0.00221,0.00931,9.722,36.11,54.17,144,2023/09/13
NBC News,0.02181,0.00008,0.00039,0.01076,0.00186,0.00112,0.00187,20.27,29.73,50.0,74,2023/09/13
New York Post,0.04963,0.00017,0.00950,0.00055,0.00896,0.00138,0.01822,10.2,30.61,59.18,49,2023/09/13
Newsmax,0.00520,0.00013,0.00060,0.00071,0.00134,0.00106,0.00014,4.0,46.0,50.0,50,2023/09/13
Newsweek,0.01604,0.00016,0.00114,0.00202,0.01095,0.00034,0.00016,6.329,55.7,37.97,79,2023/09/13
One America News Network (OAN),0.03883,0.00008,0.00073,0.00096,0.03200,0.00017,0.00007,21.74,34.78,43.48,23,2023/09/13
Reuters,0.00118,0.00003,0.00016,0.00015,0.00043,0.00005,0.00003,30.0,50.0,20.0,10,2023/09/13
The Epoch Times,0.00675,0.00010,0.00075,0.00115,0.00348,0.00070,0.00008,5.581,53.49,40.93,215,2023/09/13
The Hill,0.08560,0.00012,0.00114,0.00042,0.05054,0.00232,0.02928,2.703,35.14,62.16,37,2023/09/13
The New York Times,0.01040,0.00009,0.00063,0.00105,0.00474,0.00077,0.00008,13.46,46.15,40.38,52,2023/09/13
The Wall Street Journal,0.00496,0.00008,0.00072,0.00035,0.00100,0.00101,0.00007,16.42,49.25,34.33,67,2023/09/13
The Washington Times,0.02275,0.00009,0.00052,0.00594,0.00419,0.00076,0.00674,5.128,48.72,46.15,78,2023/09/13
Washington Examiner,0.04274,0.00009,0.00144,0.00051,0.01550,0.00017,0.02222,5.263,43.86,50.88,57,2023/09/13
