name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.01613,0.00007,0.00055,0.00336,0.00178,0.00043,0.00342,13.64,47.73,38.64,44,2023/09/18
Fox News,0.02017,0.00014,0.00791,0.00234,0.00444,0.00049,0.00504,9.934,41.72,48.34,151,2023/09/18
NBC News,0.03748,0.00009,0.00043,0.01681,0.00486,0.00742,0.00069,10.14,42.03,47.83,69,2023/09/18
New York Post,0.03148,0.00055,0.02029,0.00069,0.00503,0.00056,0.00319,17.39,32.61,50.0,46,2023/09/18
Newsmax,0.00608,0.00005,0.00036,0.00089,0.00055,0.00110,0.00019,0.00000,55.1,44.9,49,2023/09/18
Newsweek,0.01051,0.00018,0.00116,0.00156,0.00219,0.00097,0.00051,6.25,37.5,56.25,80,2023/09/18
One America News Network (OAN),0.01216,0.00006,0.00048,0.00528,0.00146,0.00018,0.00014,17.39,30.43,52.17,23,2023/09/18
Reuters,0.00080,0.00002,0.00014,0.00015,0.00023,0.00008,0.00002,0.00000,60.0,40.0,10,2023/09/18
The Epoch Times,0.00658,0.00014,0.00115,0.00113,0.00275,0.00074,0.00026,9.302,54.42,36.28,215,2023/09/18
The Hill,0.03925,0.00013,0.00071,0.00049,0.00770,0.00409,0.01854,13.95,34.88,51.16,43,2023/09/18
The New York Times,0.02703,0.00010,0.00044,0.00148,0.00256,0.00533,0.00013,12.73,52.73,34.55,55,2023/09/18
The Wall Street Journal,0.00170,0.00008,0.00040,0.00063,0.00055,0.00010,0.00006,13.85,66.15,20.0,65,2023/09/18
The Washington Times,0.02052,0.00008,0.00048,0.00330,0.01248,0.00039,0.00081,8.974,35.9,55.13,78,2023/09/18
Washington Examiner,0.01197,0.00014,0.00090,0.00138,0.00127,0.00092,0.00679,7.407,31.48,61.11,54,2023/09/18
