name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.00296,0.00008,0.00055,0.00050,0.00080,0.00047,0.00013,11.11,57.78,31.11,45,2023/09/01
Fox News,0.02719,0.00007,0.00064,0.00114,0.01752,0.00071,0.00214,15.97,38.19,45.83,144,2023/09/01
NBC News,0.02757,0.00012,0.00055,0.01186,0.00182,0.00750,0.00069,18.75,29.69,51.56,64,2023/09/01
New York Post,0.10080,0.00030,0.01657,0.00797,0.06309,0.00064,0.00563,21.74,32.61,45.65,46,2023/09/01
Newsmax,0.03290,0.00018,0.00081,0.00995,0.00154,0.01247,0.00018,4.0,46.0,50.0,50,2023/09/01
Newsweek,0.02521,0.00012,0.00152,0.00150,0.00287,0.00625,0.00107,11.39,41.77,46.84,79,2023/09/01
One America News Network (OAN),0.00884,0.00031,0.00068,0.00481,0.00080,0.00064,0.00044,13.04,34.78,52.17,23,2023/09/01
Reuters,0.00114,0.00003,0.00018,0.00015,0.00049,0.00004,0.00003,36.36,27.27,36.36,11,2023/09/01
The Epoch Times,0.00939,0.00009,0.00058,0.00166,0.00101,0.00028,0.00363,10.84,54.68,34.48,203,2023/09/01
The Hill,0.00970,0.00004,0.00022,0.00023,0.00060,0.00386,0.00006,8.571,40.0,51.43,35,2023/09/01
The New York Times,0.02758,0.00007,0.00039,0.00287,0.00647,0.00952,0.00011,12.5,45.83,41.67,48,2023/09/01
The Wall Street Journal,0.00867,0.00011,0.00088,0.00048,0.00628,0.00013,0.00007,19.4,58.21,22.39,67,2023/09/01
The Washington Post,0.01697,0.00014,0.00062,0.00103,0.00895,0.00082,0.00020,15.15,42.42,42.42,99,2023/09/01
The Washington Times,0.06632,0.00017,0.01129,0.00062,0.03707,0.01157,0.00092,8.75,48.75,42.5,80,2023/09/01
Washington Examiner,0.02710,0.00005,0.00211,0.00052,0.01073,0.00096,0.00038,10.34,37.93,51.72,58,2023/09/01
