name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.00879,0.00012,0.00098,0.00316,0.00148,0.00158,0.00015,8.333,39.58,52.08,48,2023/09/30
Fox News,0.02436,0.00026,0.00194,0.00358,0.00369,0.00100,0.00997,15.71,37.14,47.14,140,2023/09/30
NBC News,0.03571,0.00015,0.01070,0.01039,0.00268,0.00025,0.00581,12.0,30.67,57.33,75,2023/09/30
New York Post,0.05288,0.00014,0.01928,0.00047,0.01769,0.00149,0.00480,16.33,30.61,53.06,49,2023/09/30
Newsmax,0.01140,0.00008,0.00058,0.00201,0.00120,0.00067,0.00416,6.0,56.0,38.0,50,2023/09/30
Newsweek,0.01524,0.00011,0.00099,0.00087,0.00715,0.00108,0.00033,10.0,52.5,37.5,80,2023/09/30
One America News Network (OAN),0.00236,0.00017,0.00149,0.00036,0.00143,0.00044,0.00016,17.39,60.87,21.74,23,2023/09/30
Reuters,0.05814,0.00013,0.04685,0.00081,0.01163,0.00024,0.00022,0.00000,30.0,70.0,10,2023/09/30
The Epoch Times,0.01608,0.00015,0.00097,0.00340,0.00682,0.00068,0.00218,6.452,61.29,32.26,186,2023/09/30
The Hill,0.02384,0.00004,0.00037,0.00018,0.01684,0.00031,0.00014,7.895,26.32,65.79,38,2023/09/30
The New York Times,0.03692,0.00016,0.00088,0.00981,0.00250,0.01358,0.00569,13.33,48.33,38.33,60,2023/09/30
The Wall Street Journal,0.00654,0.00005,0.00038,0.00038,0.00126,0.00013,0.00367,13.64,54.55,31.82,66,2023/09/30
The Washington Times,0.02352,0.00009,0.00044,0.00240,0.00347,0.00960,0.00012,9.091,44.16,46.75,77,2023/09/30
Washington Examiner,0.02686,0.00006,0.00041,0.00077,0.02111,0.00022,0.00101,8.475,38.98,52.54,59,2023/09/30
