name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.01284,0.00013,0.00107,0.00216,0.00475,0.00059,0.00016,20.0,46.67,33.33,45,2023/09/22
Fox News,0.03374,0.00012,0.00507,0.00086,0.00680,0.00154,0.00954,11.33,36.67,52.0,150,2023/09/22
NBC News,0.02685,0.00012,0.00044,0.01239,0.00358,0.00073,0.00376,14.63,28.05,57.32,82,2023/09/22
New York Post,0.02032,0.00009,0.00112,0.00038,0.00595,0.00046,0.00807,14.29,36.73,48.98,49,2023/09/22
Newsmax,0.01930,0.00015,0.00088,0.00439,0.00101,0.00823,0.00015,12.0,56.0,32.0,50,2023/09/22
Newsweek,0.03327,0.00007,0.00053,0.00070,0.02654,0.00074,0.00061,16.05,48.15,35.8,81,2023/09/22
One America News Network (OAN),0.00738,0.00005,0.00038,0.00114,0.00098,0.00018,0.00336,17.39,39.13,43.48,23,2023/09/22
Reuters,0.02882,0.00004,0.00028,0.01922,0.00146,0.00031,0.00008,0.00000,70.0,30.0,10,2023/09/22
The Epoch Times,0.00441,0.00010,0.00068,0.00147,0.00096,0.00062,0.00015,6.842,61.58,31.58,190,2023/09/22
The Hill,0.01271,0.00004,0.00027,0.00032,0.00798,0.00025,0.00012,10.26,46.15,43.59,39,2023/09/22
The New York Times,0.01575,0.00005,0.00063,0.00045,0.01009,0.00021,0.00022,10.91,41.82,47.27,55,2023/09/22
The Wall Street Journal,0.00663,0.00006,0.00038,0.00029,0.00060,0.00104,0.00371,15.38,53.85,30.77,65,2023/09/22
The Washington Times,0.04463,0.00016,0.00060,0.01415,0.00771,0.01395,0.00146,8.537,47.56,43.9,82,2023/09/22
Washington Examiner,0.01937,0.00007,0.00171,0.00039,0.00396,0.00064,0.00749,6.667,46.67,46.67,60,2023/09/22
