name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.04082,0.00021,0.00171,0.00189,0.00994,0.00086,0.02001,15.91,47.73,36.36,44,2023/09/26
Fox News,0.03247,0.00011,0.00069,0.00145,0.01173,0.00629,0.00771,12.95,41.01,46.04,139,2023/09/26
NBC News,0.02843,0.00009,0.00045,0.02025,0.00280,0.00422,0.00045,10.81,35.14,54.05,74,2023/09/26
New York Post,0.04995,0.00039,0.00309,0.00100,0.00390,0.00868,0.03233,8.163,36.73,55.1,49,2023/09/26
Newsmax,0.01024,0.00009,0.00053,0.00406,0.00085,0.00038,0.00302,0.00000,58.0,42.0,50,2023/09/26
Newsweek,0.03808,0.00016,0.00185,0.00415,0.02424,0.00133,0.00131,10.0,45.0,45.0,80,2023/09/26
One America News Network (OAN),0.01901,0.00009,0.00071,0.00389,0.00373,0.00040,0.00019,26.09,43.48,30.43,23,2023/09/26
Reuters,0.01010,0.00005,0.00028,0.00486,0.00066,0.00030,0.00007,22.22,22.22,55.56,9,2023/09/26
The Epoch Times,0.01072,0.00010,0.00070,0.00385,0.00191,0.00181,0.00014,10.93,51.37,37.7,183,2023/09/26
The Hill,0.01283,0.00010,0.00042,0.00360,0.00205,0.00130,0.00071,2.857,42.86,54.29,35,2023/09/26
The New York Times,0.01018,0.00005,0.00058,0.00033,0.00411,0.00136,0.00007,10.71,44.64,44.64,56,2023/09/26
The Wall Street Journal,0.00615,0.00005,0.00045,0.00025,0.00090,0.00009,0.00372,7.692,58.46,33.85,65,2023/09/26
The Washington Times,0.02360,0.00013,0.00158,0.00575,0.01266,0.00061,0.00051,3.896,55.84,40.26,77,2023/09/26
Washington Examiner,0.04113,0.00011,0.00087,0.00062,0.03145,0.00038,0.00020,8.197,34.43,57.38,61,2023/09/26
