name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.02006,0.00016,0.00136,0.00519,0.00645,0.00052,0.00054,25.53,40.43,34.04,47,2023/09/24
Fox News,0.02580,0.00006,0.00053,0.00093,0.00473,0.00386,0.00345,15.6,32.62,51.77,141,2023/09/24
NBC News,0.02006,0.00006,0.00039,0.01301,0.00316,0.00073,0.00015,16.22,29.73,54.05,74,2023/09/24
New York Post,0.03644,0.00013,0.00454,0.00248,0.00916,0.00266,0.00956,10.2,34.69,55.1,49,2023/09/24
Newsmax,0.00690,0.00012,0.00103,0.00172,0.00142,0.00070,0.00031,2.0,62.0,36.0,50,2023/09/24
Newsweek,0.01800,0.00016,0.00105,0.00069,0.01243,0.00096,0.00036,15.0,43.75,41.25,80,2023/09/24
One America News Network (OAN),0.00897,0.00005,0.00037,0.00195,0.00129,0.00071,0.00007,17.39,39.13,43.48,23,2023/09/24
Reuters,0.04845,0.00009,0.00026,0.00687,0.00071,0.01426,0.00011,20.0,40.0,40.0,10,2023/09/24
The Epoch Times,0.01032,0.00020,0.00134,0.00234,0.00285,0.00191,0.00013,8.995,53.44,37.57,189,2023/09/24
The Hill,0.06654,0.00006,0.00031,0.00760,0.04975,0.00213,0.00032,6.667,28.89,64.44,45,2023/09/24
The New York Times,0.01015,0.00006,0.00039,0.00241,0.00399,0.00081,0.00008,17.86,51.79,30.36,56,2023/09/24
The Wall Street Journal,0.01267,0.00004,0.00033,0.00026,0.00749,0.00008,0.00372,10.77,66.15,23.08,65,2023/09/24
The Washington Times,0.03320,0.00011,0.00050,0.00819,0.01228,0.00683,0.00044,10.0,46.25,43.75,80,2023/09/24
Washington Examiner,0.02284,0.00014,0.00038,0.00128,0.01483,0.00256,0.00015,4.762,57.14,38.1,63,2023/09/24
