name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.00821,0.00019,0.00130,0.00129,0.00323,0.00098,0.00016,17.02,51.06,31.91,47,2023/09/16
Fox News,0.02469,0.00010,0.00090,0.00105,0.00400,0.00168,0.00952,10.49,40.56,48.95,143,2023/09/16
NBC News,0.03804,0.00009,0.00055,0.02174,0.00466,0.00443,0.00331,11.27,32.39,56.34,71,2023/09/16
New York Post,0.07037,0.00082,0.03257,0.01115,0.02387,0.00199,0.01643,20.41,44.9,34.69,49,2023/09/16
Newsmax,0.01052,0.00005,0.00037,0.00087,0.00471,0.00074,0.00006,6.0,42.0,52.0,50,2023/09/16
Newsweek,0.01277,0.00015,0.00107,0.00055,0.00289,0.00417,0.00021,10.13,43.04,46.84,79,2023/09/16
One America News Network (OAN),0.03961,0.00014,0.00176,0.00611,0.00614,0.00055,0.00545,17.39,39.13,43.48,23,2023/09/16
Reuters,0.00615,0.00005,0.00031,0.00416,0.00069,0.00015,0.00007,0.00000,30.0,70.0,10,2023/09/16
The Epoch Times,0.00595,0.00010,0.00075,0.00122,0.00192,0.00023,0.00084,8.879,51.87,39.25,214,2023/09/16
The Hill,0.02452,0.00013,0.00079,0.00088,0.00147,0.00157,0.01776,4.444,22.22,73.33,45,2023/09/16
The New York Times,0.00592,0.00012,0.00071,0.00087,0.00198,0.00046,0.00011,12.07,55.17,32.76,58,2023/09/16
The Wall Street Journal,0.00201,0.00006,0.00045,0.00028,0.00101,0.00011,0.00006,16.92,63.08,20.0,65,2023/09/16
The Washington Times,0.03813,0.00010,0.00084,0.00942,0.01247,0.00122,0.01157,6.41,48.72,44.87,78,2023/09/16
Washington Examiner,0.01860,0.00004,0.00030,0.00044,0.01632,0.00027,0.00006,4.839,37.1,58.06,62,2023/09/16
