name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.01428,0.00022,0.00176,0.00183,0.00692,0.00064,0.00015,20.45,45.45,34.09,44,2023/09/25
Fox News,0.03643,0.00010,0.00065,0.00872,0.00427,0.00936,0.00380,14.69,37.06,48.25,143,2023/09/25
NBC News,0.02409,0.00008,0.00043,0.01587,0.00392,0.00088,0.00018,16.0,36.0,48.0,75,2023/09/25
New York Post,0.05545,0.00025,0.01573,0.00097,0.02314,0.00690,0.00065,12.24,22.45,65.31,49,2023/09/25
Newsmax,0.01130,0.00006,0.00035,0.00256,0.00130,0.00176,0.00006,10.0,50.0,40.0,50,2023/09/25
Newsweek,0.02205,0.00009,0.00075,0.00060,0.01172,0.00052,0.00378,12.5,46.25,41.25,80,2023/09/25
One America News Network (OAN),0.01001,0.00005,0.00042,0.00188,0.00246,0.00024,0.00010,17.39,34.78,47.83,23,2023/09/25
Reuters,0.00160,0.00003,0.00017,0.00057,0.00035,0.00008,0.00003,11.11,44.44,44.44,9,2023/09/25
The Epoch Times,0.00991,0.00015,0.00107,0.00386,0.00252,0.00038,0.00031,8.152,60.87,30.98,184,2023/09/25
The Hill,0.01063,0.00005,0.00027,0.00498,0.00260,0.00034,0.00007,5.714,42.86,51.43,35,2023/09/25
The New York Times,0.03422,0.00010,0.00110,0.00466,0.01553,0.00074,0.00062,14.04,52.63,33.33,57,2023/09/25
The Wall Street Journal,0.01570,0.00004,0.00033,0.00105,0.00720,0.00024,0.00371,15.38,55.38,29.23,65,2023/09/25
The Washington Times,0.02280,0.00008,0.00048,0.00866,0.00707,0.00092,0.00013,10.26,44.87,44.87,78,2023/09/25
Washington Examiner,0.02253,0.00009,0.00037,0.00216,0.01541,0.00018,0.00010,11.48,55.74,32.79,61,2023/09/25
