name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.01189,0.00012,0.00100,0.00056,0.00496,0.00116,0.00070,10.42,43.75,45.83,48,2023/08/04
Fox News,0.04688,0.00017,0.00694,0.00348,0.01373,0.01090,0.00485,14.19,32.43,53.38,148,2023/08/04
NBC News,0.03489,0.00019,0.00088,0.01240,0.00593,0.00080,0.00467,11.27,29.58,59.15,71,2023/08/04
New York Post,0.05961,0.00039,0.00408,0.01838,0.00534,0.00532,0.02055,22.22,37.78,40.0,45,2023/08/04
Newsmax,0.04252,0.00031,0.00185,0.01460,0.00322,0.00630,0.00151,10.2,38.78,51.02,49,2023/08/04
Newsweek,0.01752,0.00009,0.00062,0.00526,0.00247,0.00145,0.00395,7.246,50.72,42.03,69,2023/08/04
One America News Network (OAN),0.04861,0.00013,0.00148,0.00045,0.01783,0.00562,0.00830,8.696,47.83,43.48,23,2023/08/04
Reuters,0.00862,0.00006,0.00033,0.00035,0.00043,0.00425,0.00012,0.00000,50.0,50.0,10,2023/08/04
The Epoch Times,0.00815,0.00021,0.00141,0.00309,0.00181,0.00200,0.00018,9.434,48.11,42.45,106,2023/08/04
The Hill,0.00460,0.00004,0.00027,0.00020,0.00113,0.00087,0.00019,2.857,48.57,48.57,35,2023/08/04
The New York Times,0.02059,0.00013,0.00115,0.00048,0.00625,0.00081,0.00387,7.273,63.64,29.09,55,2023/08/04
The Wall Street Journal,0.01874,0.00011,0.00098,0.00363,0.00782,0.00032,0.00015,13.24,52.94,33.82,68,2023/08/04
The Washington Post,0.03084,0.00018,0.00067,0.01091,0.00990,0.00365,0.00028,14.95,39.25,45.79,107,2023/08/04
The Washington Times,0.00855,0.00006,0.00038,0.00044,0.00194,0.00133,0.00017,12.35,40.74,46.91,81,2023/08/04
Washington Examiner,0.01728,0.00005,0.00038,0.00401,0.00357,0.00140,0.00021,6.897,31.03,62.07,58,2023/08/04
