name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.02209,0.00017,0.00126,0.00246,0.00191,0.00153,0.01322,14.58,60.42,25.0,48,2023/08/12
Fox News,0.06032,0.00018,0.00203,0.00721,0.03266,0.00067,0.01483,8.966,38.62,52.41,145,2023/08/12
NBC News,0.03833,0.00059,0.00210,0.02083,0.00690,0.00082,0.01375,11.59,30.43,57.97,69,2023/08/12
New York Post,0.04501,0.00023,0.00249,0.00079,0.00577,0.00461,0.02389,11.9,30.95,57.14,42,2023/08/12
Newsmax,0.01922,0.00008,0.00043,0.00873,0.00249,0.00253,0.00015,1.961,43.14,54.9,51,2023/08/12
Newsweek,0.00424,0.00010,0.00071,0.00048,0.00086,0.00076,0.00022,14.49,57.97,27.54,69,2023/08/12
One America News Network (OAN),0.00322,0.00010,0.00070,0.00073,0.00082,0.00027,0.00028,4.348,47.83,47.83,23,2023/08/12
Reuters,0.00834,0.00004,0.00016,0.00104,0.00041,0.00141,0.00004,10.0,50.0,40.0,10,2023/08/12
The Epoch Times,0.00742,0.00017,0.00127,0.00062,0.00167,0.00050,0.00070,12.15,52.34,35.51,107,2023/08/12
The Hill,0.03736,0.00006,0.00034,0.00425,0.02624,0.00022,0.00449,6.25,47.92,45.83,48,2023/08/12
The New York Times,0.01250,0.00017,0.00135,0.00085,0.00486,0.00055,0.00154,9.615,59.62,30.77,52,2023/08/12
The Wall Street Journal,0.00493,0.00006,0.00041,0.00137,0.00058,0.00037,0.00010,16.92,58.46,24.62,65,2023/08/12
The Washington Post,0.02482,0.00017,0.00107,0.00073,0.00805,0.00102,0.00811,20.24,42.86,36.9,84,2023/08/12
The Washington Times,0.00950,0.00013,0.00073,0.00337,0.00308,0.00057,0.00017,11.54,48.72,39.74,78,2023/08/12
Washington Examiner,0.00553,0.00004,0.00031,0.00041,0.00262,0.00010,0.00021,3.125,37.5,59.38,64,2023/08/12
