name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.03234,0.00011,0.00095,0.00249,0.00807,0.00161,0.00231,25.0,38.64,36.36,44,2023/08/29
Fox News,0.02013,0.00012,0.00540,0.00543,0.00610,0.00092,0.00181,14.6,32.85,52.55,137,2023/08/29
NBC News,0.02221,0.00013,0.00058,0.01106,0.00303,0.00082,0.00046,12.31,43.08,44.62,65,2023/08/29
New York Post,0.04344,0.00013,0.00155,0.00091,0.01567,0.00067,0.01952,17.78,33.33,48.89,45,2023/08/29
Newsmax,0.00918,0.00007,0.00063,0.00098,0.00108,0.00110,0.00015,2.0,40.0,58.0,50,2023/08/29
Newsweek,0.02234,0.00012,0.00132,0.00115,0.01481,0.00117,0.00040,15.0,47.5,37.5,80,2023/08/29
One America News Network (OAN),0.01254,0.00015,0.00167,0.00049,0.00162,0.00174,0.00436,17.39,43.48,39.13,23,2023/08/29
Reuters,0.00103,0.00003,0.00021,0.00019,0.00034,0.00006,0.00003,10.0,50.0,40.0,10,2023/08/29
The Epoch Times,0.00657,0.00014,0.00099,0.00065,0.00213,0.00053,0.00067,10.45,59.2,30.35,201,2023/08/29
The Hill,0.09302,0.00005,0.00052,0.00123,0.06738,0.00256,0.00011,5.405,40.54,54.05,37,2023/08/29
The New York Times,0.01614,0.00007,0.00049,0.00662,0.00354,0.00088,0.00100,11.11,42.59,46.3,54,2023/08/29
The Wall Street Journal,0.01150,0.00009,0.00051,0.00129,0.00069,0.00592,0.00005,18.18,62.12,19.7,66,2023/08/29
The Washington Post,0.02680,0.00016,0.00113,0.00968,0.00848,0.00054,0.00417,10.89,42.57,46.53,101,2023/08/29
The Washington Times,0.01731,0.00010,0.00075,0.00183,0.00771,0.00147,0.00016,9.091,45.45,45.45,77,2023/08/29
Washington Examiner,0.01969,0.00011,0.00050,0.00836,0.00390,0.00108,0.00037,0.00000,50.82,49.18,61,2023/08/29
