name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.01069,0.00019,0.00133,0.00111,0.00259,0.00204,0.00027,14.89,48.94,36.17,47,2023/08/08
Fox News,0.03100,0.00011,0.00061,0.00200,0.00964,0.00381,0.00872,12.59,26.57,60.84,143,2023/08/08
NBC News,0.03671,0.00011,0.00043,0.01063,0.00479,0.00332,0.00357,7.895,36.84,55.26,76,2023/08/08
New York Post,0.05305,0.00010,0.00123,0.00455,0.01859,0.00060,0.01098,11.11,35.56,53.33,45,2023/08/08
Newsmax,0.01714,0.00009,0.00058,0.00231,0.00725,0.00126,0.00010,8.0,46.0,46.0,50,2023/08/08
Newsweek,0.01338,0.00007,0.00057,0.00381,0.00211,0.00105,0.00020,11.59,49.28,39.13,69,2023/08/08
One America News Network (OAN),0.00677,0.00009,0.00077,0.00030,0.00263,0.00067,0.00026,26.09,39.13,34.78,23,2023/08/08
Reuters,0.00056,0.00003,0.00019,0.00014,0.00027,0.00005,0.00003,30.0,20.0,50.0,10,2023/08/08
The Epoch Times,0.00858,0.00015,0.00114,0.00051,0.00430,0.00028,0.00154,7.843,56.86,35.29,102,2023/08/08
The Hill,0.04053,0.00010,0.00042,0.02071,0.01222,0.00047,0.00031,7.692,41.03,51.28,39,2023/08/08
The New York Times,0.01886,0.00012,0.00139,0.00662,0.00675,0.00034,0.00019,10.0,50.0,40.0,50,2023/08/08
The Wall Street Journal,0.00427,0.00007,0.00047,0.00070,0.00112,0.00037,0.00012,21.54,50.77,27.69,65,2023/08/08
The Washington Post,0.03497,0.00017,0.00101,0.00725,0.01121,0.00230,0.00587,15.74,46.3,37.96,108,2023/08/08
The Washington Times,0.04155,0.00006,0.00052,0.00032,0.03077,0.00462,0.00014,9.211,35.53,55.26,76,2023/08/08
Washington Examiner,0.01555,0.00005,0.00028,0.00269,0.00255,0.00406,0.00067,1.667,40.0,58.33,60,2023/08/08
