name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.00693,0.00007,0.00049,0.00042,0.00147,0.00202,0.00017,15.91,50.0,34.09,44,2023/08/24
Fox News,0.02222,0.00008,0.00109,0.00129,0.00923,0.00110,0.00326,11.81,31.94,56.25,144,2023/08/24
NBC News,0.01697,0.00007,0.00086,0.00207,0.00161,0.00083,0.00179,11.59,40.58,47.83,69,2023/08/24
New York Post,0.09269,0.00036,0.00200,0.00274,0.01511,0.03901,0.02122,17.78,31.11,51.11,45,2023/08/24
Newsmax,0.03589,0.00019,0.00120,0.00193,0.01675,0.00208,0.00062,4.0,48.0,48.0,50,2023/08/24
Newsweek,0.01017,0.00010,0.00059,0.00063,0.00213,0.00206,0.00010,14.47,40.79,44.74,76,2023/08/24
One America News Network (OAN),0.01645,0.00014,0.00104,0.00101,0.00205,0.00014,0.01049,30.43,43.48,26.09,23,2023/08/24
Reuters,0.01277,0.00003,0.00025,0.00189,0.00300,0.00033,0.00007,0.00000,40.0,60.0,10,2023/08/24
The Hill,0.06016,0.00007,0.00061,0.00448,0.02590,0.01313,0.00015,12.5,30.0,57.5,40,2023/08/24
The New York Times,0.00775,0.00010,0.00095,0.00114,0.00378,0.00010,0.00007,8.621,56.9,34.48,58,2023/08/24
The Wall Street Journal,0.00567,0.00008,0.00063,0.00060,0.00098,0.00152,0.00012,8.955,56.72,34.33,67,2023/08/24
The Washington Post,0.01361,0.00011,0.00072,0.00095,0.00391,0.00096,0.00236,11.01,44.04,44.95,109,2023/08/24
The Washington Times,0.04317,0.00008,0.00054,0.00626,0.03193,0.00113,0.00059,6.667,45.33,48.0,75,2023/08/24
Washington Examiner,0.05000,0.00006,0.00044,0.00243,0.02876,0.00685,0.00013,4.615,43.08,52.31,65,2023/08/24
