name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.01482,0.00009,0.00063,0.00083,0.00230,0.00623,0.00034,20.0,42.22,37.78,45,2023/08/25
Fox News,0.02353,0.00010,0.00105,0.00407,0.00241,0.00159,0.00550,12.59,34.97,52.45,143,2023/08/25
NBC News,0.02847,0.00009,0.00048,0.00890,0.00160,0.00895,0.00031,6.944,31.94,61.11,72,2023/08/25
New York Post,0.05234,0.00014,0.00957,0.00037,0.01702,0.00635,0.00029,15.56,42.22,42.22,45,2023/08/25
Newsmax,0.01772,0.00006,0.00043,0.00056,0.00796,0.00219,0.00006,0.00000,58.82,41.18,51,2023/08/25
Newsweek,0.03630,0.00012,0.00141,0.00094,0.01583,0.00752,0.00022,15.19,40.51,44.3,79,2023/08/25
One America News Network (OAN),0.00262,0.00012,0.00072,0.00047,0.00136,0.00016,0.00011,13.04,60.87,26.09,23,2023/08/25
Reuters,0.01340,0.00003,0.00016,0.00026,0.00429,0.00013,0.00004,10.0,50.0,40.0,10,2023/08/25
The Epoch Times,0.00910,0.00013,0.00089,0.00221,0.00163,0.00180,0.00102,7.353,57.35,35.29,204,2023/08/25
The Hill,0.02044,0.00007,0.00060,0.00026,0.00783,0.00172,0.00013,10.53,55.26,34.21,38,2023/08/25
The New York Times,0.00931,0.00006,0.00042,0.00064,0.00443,0.00056,0.00011,8.0,62.0,30.0,50,2023/08/25
The Wall Street Journal,0.00144,0.00011,0.00075,0.00040,0.00082,0.00028,0.00006,7.463,70.15,22.39,67,2023/08/25
The Washington Post,0.03504,0.00022,0.00080,0.01303,0.00755,0.00905,0.00053,13.86,39.6,46.53,101,2023/08/25
The Washington Times,0.01940,0.00006,0.00040,0.00378,0.01346,0.00094,0.00008,12.82,53.85,33.33,78,2023/08/25
Washington Examiner,0.04826,0.00007,0.00034,0.00215,0.01999,0.00853,0.00013,4.762,52.38,42.86,63,2023/08/25
