name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.01126,0.00008,0.00070,0.00142,0.00406,0.00099,0.00017,13.33,40.0,46.67,45,2023/08/30
Fox News,0.01826,0.00008,0.00060,0.00121,0.00496,0.00116,0.00349,10.96,36.3,52.74,146,2023/08/30
NBC News,0.01338,0.00007,0.00034,0.00666,0.00219,0.00024,0.00016,9.524,30.16,60.32,63,2023/08/30
New York Post,0.12824,0.00112,0.07264,0.00987,0.03059,0.00288,0.02492,13.33,37.78,48.89,45,2023/08/30
Newsmax,0.00791,0.00006,0.00051,0.00253,0.00096,0.00058,0.00008,4.0,44.0,52.0,50,2023/08/30
Newsweek,0.00593,0.00007,0.00055,0.00195,0.00093,0.00022,0.00010,13.75,45.0,41.25,80,2023/08/30
One America News Network (OAN),0.00167,0.00006,0.00037,0.00024,0.00067,0.00011,0.00015,17.39,56.52,26.09,23,2023/08/30
Reuters,0.06847,0.00036,0.00086,0.05791,0.00399,0.00126,0.00220,0.00000,11.11,88.89,9,2023/08/30
The Epoch Times,0.00404,0.00008,0.00053,0.00039,0.00130,0.00017,0.00061,10.0,56.67,33.33,210,2023/08/30
The Hill,0.00405,0.00004,0.00041,0.00084,0.00095,0.00024,0.00012,0.00000,30.56,69.44,36,2023/08/30
The New York Times,0.03810,0.00011,0.00082,0.01119,0.02259,0.00036,0.00014,8.0,48.0,44.0,50,2023/08/30
The Wall Street Journal,0.00488,0.00011,0.00081,0.00047,0.00326,0.00037,0.00007,13.64,59.09,27.27,66,2023/08/30
The Washington Post,0.02407,0.00013,0.00113,0.00403,0.01264,0.00032,0.00088,16.0,37.0,47.0,100,2023/08/30
The Washington Times,0.00407,0.00014,0.00111,0.00052,0.00160,0.00060,0.00015,12.2,46.34,41.46,82,2023/08/30
Washington Examiner,0.02978,0.00007,0.00070,0.00942,0.01139,0.00049,0.00032,8.772,31.58,59.65,57,2023/08/30
