name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.01825,0.00008,0.00057,0.00417,0.00374,0.00215,0.00021,8.511,38.3,53.19,47,2023/08/06
Fox News,0.02585,0.00009,0.00063,0.00129,0.00867,0.00084,0.00978,13.38,31.69,54.93,142,2023/08/06
NBC News,0.02321,0.00011,0.00063,0.00596,0.00794,0.00063,0.00249,9.859,35.21,54.93,71,2023/08/06
New York Post,0.10749,0.00147,0.02533,0.01772,0.04025,0.00125,0.03417,15.56,26.67,57.78,45,2023/08/06
Newsmax,0.02965,0.00013,0.00066,0.00746,0.00526,0.00431,0.00319,7.843,37.25,54.9,51,2023/08/06
Newsweek,0.03777,0.00022,0.00164,0.00396,0.01407,0.00143,0.01541,11.59,40.58,47.83,69,2023/08/06
One America News Network (OAN),0.00692,0.00011,0.00099,0.00063,0.00122,0.00187,0.00015,4.348,30.43,65.22,23,2023/08/06
Reuters,0.00190,0.00003,0.00015,0.00030,0.00044,0.00007,0.00004,20.0,20.0,60.0,10,2023/08/06
The Epoch Times,0.00751,0.00022,0.00155,0.00117,0.00179,0.00144,0.00011,5.66,59.43,34.91,106,2023/08/06
The Hill,0.02837,0.00012,0.00083,0.00035,0.02467,0.00022,0.00028,4.651,41.86,53.49,43,2023/08/06
The New York Times,0.00750,0.00011,0.00123,0.00108,0.00159,0.00035,0.00027,7.692,57.69,34.62,52,2023/08/06
The Wall Street Journal,0.00300,0.00007,0.00054,0.00045,0.00107,0.00013,0.00009,13.85,49.23,36.92,65,2023/08/06
The Washington Post,0.01957,0.00015,0.00066,0.00828,0.00643,0.00105,0.00065,12.75,44.12,43.14,102,2023/08/06
The Washington Times,0.05919,0.00008,0.00059,0.00301,0.05163,0.00018,0.00013,9.211,36.84,53.95,76,2023/08/06
Washington Examiner,0.00948,0.00006,0.00030,0.00055,0.00377,0.00132,0.00063,6.452,32.26,61.29,62,2023/08/06
