name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.00605,0.00013,0.00091,0.00176,0.00108,0.00145,0.00014,10.42,50.0,39.58,48,2023/08/01
Fox News,0.01444,0.00009,0.00079,0.00204,0.00359,0.00161,0.00217,19.86,29.08,51.06,141,2023/08/01
NBC News,0.03343,0.00013,0.00466,0.02196,0.00392,0.00051,0.00086,14.49,39.13,46.38,69,2023/08/01
New York Post,0.08715,0.00066,0.03031,0.02027,0.01818,0.00158,0.01171,13.33,24.44,62.22,45,2023/08/01
Newsmax,0.00331,0.00015,0.00096,0.00085,0.00128,0.00031,0.00009,0.00000,58.82,41.18,51,2023/08/01
Newsweek,0.03386,0.00016,0.00133,0.00315,0.00280,0.00615,0.01112,10.14,44.93,44.93,69,2023/08/01
One America News Network (OAN),0.03861,0.00037,0.00143,0.01341,0.00578,0.00475,0.00037,8.333,54.17,37.5,24,2023/08/01
Reuters,0.00138,0.00003,0.00018,0.00015,0.00054,0.00007,0.00003,0.00000,60.0,40.0,10,2023/08/01
The Epoch Times,0.00510,0.00019,0.00132,0.00103,0.00208,0.00017,0.00089,12.96,50.93,36.11,108,2023/08/01
The Hill,0.01735,0.00003,0.00032,0.00015,0.01319,0.00011,0.00009,5.405,45.95,48.65,37,2023/08/01
The New York Times,0.02036,0.00012,0.00098,0.00981,0.00722,0.00036,0.00017,10.17,55.93,33.9,59,2023/08/01
The Wall Street Journal,0.02618,0.00044,0.00585,0.00885,0.00190,0.00050,0.01434,16.92,56.92,26.15,65,2023/08/01
The Washington Post,0.01757,0.00013,0.00087,0.00133,0.00507,0.00163,0.00223,11.88,33.66,54.46,101,2023/08/01
The Washington Times,0.02649,0.00014,0.00075,0.00354,0.01958,0.00049,0.00017,9.211,48.68,42.11,76,2023/08/01
Washington Examiner,0.02737,0.00011,0.00053,0.00262,0.01266,0.00366,0.00013,8.333,35.0,56.67,60,2023/08/01
