name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
BBC,0.01186,0.00008,0.00067,0.00108,0.00299,0.00091,0.00047,21.28,44.68,34.04,47,2023/08/26
Fox News,0.03122,0.00011,0.00796,0.00347,0.00725,0.00174,0.00088,9.859,35.92,54.23,142,2023/08/26
NBC News,0.02780,0.00019,0.00091,0.00668,0.00244,0.00728,0.00555,4.054,41.89,54.05,74,2023/08/26
New York Post,0.03933,0.00011,0.00092,0.00078,0.00563,0.01292,0.00038,11.11,42.22,46.67,45,2023/08/26
Newsmax,0.02189,0.00011,0.00056,0.00237,0.00098,0.01084,0.00009,1.961,39.22,58.82,51,2023/08/26
Newsweek,0.00991,0.00011,0.00083,0.00096,0.00220,0.00330,0.00015,13.75,40.0,46.25,80,2023/08/26
One America News Network (OAN),0.00444,0.00004,0.00033,0.00021,0.00096,0.00007,0.00247,13.04,60.87,26.09,23,2023/08/26
Reuters,0.00339,0.00003,0.00022,0.00023,0.00130,0.00012,0.00004,10.0,20.0,70.0,10,2023/08/26
The Epoch Times,0.00516,0.00011,0.00068,0.00150,0.00124,0.00041,0.00009,10.19,52.91,36.89,206,2023/08/26
The Hill,0.02850,0.00009,0.00047,0.00101,0.00682,0.00519,0.00034,6.667,55.56,37.78,45,2023/08/26
The New York Times,0.01912,0.00011,0.00095,0.00157,0.00508,0.00272,0.00072,11.76,54.9,33.33,51,2023/08/26
The Wall Street Journal,0.00598,0.00005,0.00037,0.00019,0.00395,0.00011,0.00005,21.54,55.38,23.08,65,2023/08/26
The Washington Post,0.01114,0.00011,0.00065,0.00075,0.00627,0.00050,0.00017,15.96,34.04,50.0,94,2023/08/26
The Washington Times,0.04202,0.00007,0.00048,0.01187,0.01451,0.00594,0.00014,12.82,48.72,38.46,78,2023/08/26
Washington Examiner,0.02794,0.00009,0.00062,0.00274,0.01252,0.00477,0.00023,3.125,46.88,50.0,64,2023/08/26
