name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.00718,0.00005,0.00039,0.00030,0.00054,0.00012,0.00572,20.0,38.0,42.0,50,2023/03/30
BBC,0.02636,0.00012,0.00090,0.00357,0.01544,0.00164,0.00018,20.41,55.1,24.49,49,2023/03/30
Fox News,0.02944,0.00011,0.00052,0.01091,0.01227,0.00136,0.00064,16.3,36.3,47.41,135,2023/03/30
NBC News,0.03744,0.00008,0.00047,0.01687,0.01508,0.00041,0.00181,4.478,35.82,59.7,67,2023/03/30
New York Post,0.02072,0.00007,0.00064,0.00099,0.00632,0.00244,0.00046,12.2,36.59,51.22,41,2023/03/30
Newsmax,0.00917,0.00016,0.00115,0.00318,0.00330,0.00100,0.00011,4.0,52.0,44.0,50,2023/03/30
Newsweek,0.02407,0.00010,0.00066,0.00218,0.00307,0.00779,0.00018,5.505,39.45,55.05,109,2023/03/30
One America News Network (OAN),0.00092,0.00008,0.00068,0.00025,0.00077,0.00009,0.00006,7.143,50.0,42.86,28,2023/03/30
Reuters,0.01767,0.00006,0.00033,0.00304,0.00719,0.00050,0.00009,8.696,39.13,52.17,46,2023/03/30
The Epoch Times,0.00238,0.00018,0.00108,0.00066,0.00122,0.00031,0.00010,16.67,48.96,34.38,96,2023/03/30
The Guardian (US),0.04293,0.00011,0.00084,0.01208,0.01875,0.00107,0.00182,13.0,27.0,60.0,100,2023/03/30
The Hill,0.01407,0.00004,0.00023,0.00043,0.01044,0.00021,0.00007,7.317,39.02,53.66,41,2023/03/30
The New York Times,0.01908,0.00015,0.00049,0.00833,0.00143,0.00251,0.00064,6.897,43.1,50.0,58,2023/03/30
The Wall Street Journal,0.00087,0.00004,0.00026,0.00016,0.00044,0.00007,0.00003,13.85,58.46,27.69,65,2023/03/30
The Washington Post,0.01380,0.00006,0.00042,0.00285,0.00340,0.00051,0.00196,13.21,35.85,50.94,106,2023/03/30
The Washington Times,0.03114,0.00006,0.00042,0.00326,0.01882,0.00031,0.00025,2.381,33.33,64.29,42,2023/03/30
Washington Examiner,0.07144,0.00008,0.00076,0.01107,0.04375,0.00027,0.01058,7.937,34.92,57.14,63,2023/03/30
