name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.04030,0.00010,0.00084,0.00213,0.03145,0.00054,0.00016,22.45,30.61,46.94,49,2023/03/14
BBC,0.01039,0.00008,0.00066,0.00290,0.00195,0.00044,0.00055,20.45,40.91,38.64,44,2023/03/14
Fox News,0.03355,0.00010,0.00509,0.00184,0.01715,0.00043,0.00794,9.848,42.42,47.73,132,2023/03/14
NBC News,0.02769,0.00016,0.00063,0.02016,0.00704,0.00062,0.00038,10.17,40.68,49.15,59,2023/03/14
New York Post,0.06369,0.00042,0.00194,0.02166,0.01861,0.00145,0.01224,10.87,39.13,50.0,46,2023/03/14
Newsmax,0.04094,0.00016,0.00086,0.02554,0.01821,0.00391,0.00018,8.0,50.0,42.0,50,2023/03/14
Newsweek,0.01010,0.00008,0.00079,0.00058,0.00423,0.00082,0.00060,5.607,53.27,41.12,107,2023/03/14
One America News Network (OAN),0.00576,0.00007,0.00047,0.00056,0.00054,0.00071,0.00011,7.143,39.29,53.57,28,2023/03/14
Reuters,0.02467,0.00008,0.00054,0.00363,0.00138,0.00069,0.01080,9.756,46.34,43.9,41,2023/03/14
The Epoch Times,0.00503,0.00025,0.00191,0.00072,0.00175,0.00137,0.00150,7.216,61.86,30.93,97,2023/03/14
The Guardian (US),0.03797,0.00015,0.00095,0.00298,0.00871,0.00234,0.01210,15.79,29.47,54.74,95,2023/03/14
The Hill,0.00942,0.00006,0.00033,0.00100,0.00328,0.00060,0.00033,0.00000,48.72,51.28,39,2023/03/14
The New York Times,0.00610,0.00010,0.00065,0.00051,0.00385,0.00010,0.00007,5.0,53.33,41.67,60,2023/03/14
The Wall Street Journal,0.01771,0.00011,0.00067,0.00283,0.00392,0.00677,0.00022,13.24,63.24,23.53,68,2023/03/14
The Washington Post,0.01411,0.00006,0.00050,0.00405,0.00373,0.00042,0.00025,8.911,48.51,42.57,101,2023/03/14
The Washington Times,0.02210,0.00005,0.00046,0.00667,0.00645,0.00103,0.00017,18.18,42.42,39.39,33,2023/03/14
Washington Examiner,0.00839,0.00004,0.00026,0.00274,0.00119,0.00107,0.00007,14.29,39.68,46.03,63,2023/03/14
