name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.00816,0.00007,0.00036,0.00032,0.00075,0.00090,0.00502,16.0,52.0,32.0,50,2023/03/20
BBC,0.02906,0.00010,0.00043,0.00302,0.00410,0.00237,0.01301,20.0,37.78,42.22,45,2023/03/20
Fox News,0.02587,0.00007,0.00055,0.00105,0.01284,0.00204,0.00035,10.66,34.43,54.92,122,2023/03/20
NBC News,0.03188,0.00031,0.00074,0.02664,0.00406,0.00046,0.00312,10.34,37.93,51.72,58,2023/03/20
New York Post,0.02703,0.00011,0.00072,0.00152,0.00690,0.00266,0.00023,31.58,23.68,44.74,38,2023/03/20
Newsmax,0.02002,0.00006,0.00037,0.00795,0.00473,0.00144,0.00010,8.163,55.1,36.73,49,2023/03/20
Newsweek,0.01822,0.00009,0.00052,0.00104,0.00235,0.00768,0.00014,5.455,40.0,54.55,110,2023/03/20
One America News Network (OAN),0.00279,0.00004,0.00023,0.00031,0.00041,0.00076,0.00005,7.143,46.43,46.43,28,2023/03/20
Reuters,0.01165,0.00003,0.00025,0.00051,0.00680,0.00011,0.00004,4.878,36.59,58.54,41,2023/03/20
The Epoch Times,0.01237,0.00018,0.00112,0.00098,0.01007,0.00033,0.00016,7.921,57.43,34.65,101,2023/03/20
The Guardian (US),0.03326,0.00011,0.00131,0.00445,0.01001,0.00043,0.00875,11.83,34.41,53.76,93,2023/03/20
The Hill,0.01497,0.00004,0.00054,0.00022,0.00695,0.00137,0.00054,5.556,44.44,50.0,36,2023/03/20
The New York Times,0.01648,0.00011,0.00049,0.00667,0.00715,0.00026,0.00008,8.333,46.67,45.0,60,2023/03/20
The Wall Street Journal,0.00668,0.00005,0.00051,0.00023,0.00355,0.00073,0.00010,11.59,63.77,24.64,69,2023/03/20
The Washington Post,0.01913,0.00012,0.00044,0.00928,0.00683,0.00074,0.00019,11.11,45.45,43.43,99,2023/03/20
The Washington Times,0.00333,0.00008,0.00032,0.00079,0.00076,0.00047,0.00012,5.714,42.86,51.43,35,2023/03/20
Washington Examiner,0.01567,0.00004,0.00025,0.00067,0.00913,0.00226,0.00006,0.00000,39.68,60.32,63,2023/03/20
