name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.02589,0.00010,0.00359,0.00372,0.00303,0.00057,0.00721,18.0,42.0,40.0,50,2023/02/02
BBC,0.00781,0.00010,0.00087,0.00235,0.00215,0.00024,0.00017,15.91,45.45,38.64,44,2023/02/02
Fox News,0.01735,0.00009,0.00056,0.00531,0.00368,0.00175,0.00128,18.4,32.52,49.08,163,2023/02/02
NBC News,0.01645,0.00009,0.00055,0.00389,0.00114,0.00451,0.00167,11.29,27.42,61.29,62,2023/02/02
New York Post,0.06581,0.00014,0.00180,0.01046,0.01784,0.01741,0.00343,25.0,20.0,55.0,40,2023/02/02
Newsmax,0.00618,0.00005,0.00035,0.00188,0.00081,0.00057,0.00008,2.0,56.0,42.0,50,2023/02/02
Newsweek,0.01820,0.00007,0.00043,0.00262,0.00471,0.00046,0.00596,7.339,49.54,43.12,109,2023/02/02
One America News Network (OAN),0.00127,0.00007,0.00049,0.00022,0.00065,0.00016,0.00009,17.86,42.86,39.29,28,2023/02/02
Reuters,0.02670,0.00013,0.00078,0.00215,0.00716,0.00085,0.00968,13.89,38.89,47.22,36,2023/02/02
The Epoch Times,0.00737,0.00014,0.00105,0.00065,0.00142,0.00025,0.00305,5.714,53.33,40.95,105,2023/02/02
The Guardian (US),0.03598,0.00015,0.00094,0.00115,0.00405,0.01055,0.01241,10.31,29.9,59.79,97,2023/02/02
The Hill,0.01402,0.00003,0.00021,0.00866,0.00116,0.00016,0.00008,8.889,44.44,46.67,45,2023/02/02
The New York Times,0.03683,0.00014,0.00090,0.00196,0.00206,0.01207,0.00529,9.375,48.44,42.19,64,2023/02/02
The Wall Street Journal,0.00140,0.00006,0.00037,0.00024,0.00055,0.00015,0.00006,15.94,68.12,15.94,69,2023/02/02
The Washington Post,0.01305,0.00007,0.00071,0.00294,0.00314,0.00144,0.00024,17.48,43.69,38.83,103,2023/02/02
The Washington Times,0.02401,0.00011,0.00077,0.00088,0.00957,0.00039,0.01124,8.571,28.57,62.86,35,2023/02/02
Washington Examiner,0.01597,0.00010,0.00060,0.00689,0.00310,0.00064,0.00012,3.279,37.7,59.02,61,2023/02/02
