name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Associated Press,0.01464,0.00008,0.00067,0.00115,0.00135,0.00302,0.00043,6.122,55.1,38.78,49,2023/02/25
BBC,0.01550,0.00013,0.00102,0.00064,0.00572,0.00030,0.00090,16.67,41.67,41.67,48,2023/02/25
Fox News,0.04063,0.00011,0.00055,0.00524,0.01525,0.00687,0.00306,12.21,36.63,51.16,172,2023/02/25
NBC News,0.01596,0.00012,0.00052,0.01021,0.00164,0.00155,0.00028,6.849,43.84,49.32,73,2023/02/25
New York Post,0.05409,0.00026,0.01724,0.00160,0.01237,0.00306,0.00503,23.4,23.4,53.19,47,2023/02/25
Newsmax,0.00654,0.00014,0.00162,0.00155,0.00145,0.00032,0.00038,3.922,37.25,58.82,51,2023/02/25
Newsweek,0.02811,0.00007,0.00059,0.00834,0.00577,0.00358,0.00018,9.195,35.63,55.17,87,2023/02/25
One America News Network (OAN),0.00917,0.00007,0.00044,0.00093,0.00077,0.00149,0.00018,14.29,39.29,46.43,28,2023/02/25
Reuters,0.00208,0.00013,0.00077,0.00079,0.00071,0.00017,0.00009,0.00000,44.0,56.0,25,2023/02/25
The Epoch Times,0.00643,0.00021,0.00224,0.00086,0.00200,0.00039,0.00149,8.333,59.26,32.41,108,2023/02/25
The Guardian (US),0.02009,0.00006,0.00047,0.00119,0.00797,0.00113,0.00167,12.09,46.15,41.76,91,2023/02/25
The Hill,0.00241,0.00004,0.00021,0.00041,0.00066,0.00010,0.00012,9.524,38.1,52.38,42,2023/02/25
The New York Times,0.00620,0.00004,0.00026,0.00028,0.00069,0.00210,0.00006,9.677,51.61,38.71,62,2023/02/25
The Wall Street Journal,0.00627,0.00005,0.00039,0.00040,0.00382,0.00009,0.00014,18.46,55.38,26.15,65,2023/02/25
The Washington Post,0.02347,0.00007,0.00517,0.00244,0.00967,0.00031,0.00021,22.92,39.58,37.5,96,2023/02/25
The Washington Times,0.00330,0.00006,0.00033,0.00084,0.00062,0.00015,0.00036,2.778,36.11,61.11,36,2023/02/25
Washington Examiner,0.02506,0.00004,0.00029,0.00277,0.01402,0.00016,0.00007,5.97,38.81,55.22,67,2023/02/25
