name,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative,count,date
Fox News,0.02205,0.00008,0.00309,0.00257,0.00589,0.00298,0.00055,10.71,34.29,55.0,140,2024/01/10
NBC News,0.02309,0.00049,0.00068,0.01650,0.00339,0.00187,0.00052,16.67,29.17,54.17,48,2024/01/10
New York Post,0.06198,0.00029,0.01743,0.00068,0.01580,0.00067,0.02356,22.45,28.57,48.98,49,2024/01/10
Newsmax,0.00859,0.00008,0.00043,0.00153,0.00087,0.00224,0.00008,6.0,46.0,48.0,50,2024/01/10
One America News Network (OAN),0.00394,0.00005,0.00042,0.00022,0.00067,0.00039,0.00009,26.09,47.83,26.09,23,2024/01/10
The Epoch Times,0.00342,0.00008,0.00053,0.00109,0.00100,0.00018,0.00007,9.091,54.04,36.87,198,2024/01/10
The Hill,0.00864,0.00004,0.00028,0.00027,0.00095,0.00103,0.00012,7.143,21.43,71.43,28,2024/01/10
The Wall Street Journal,0.00429,0.00005,0.00042,0.00020,0.00137,0.00099,0.00005,21.21,51.52,27.27,66,2024/01/10
The Washington Times,0.02511,0.00015,0.00111,0.00270,0.00234,0.00659,0.01045,7.317,50.0,42.68,82,2024/01/10
Washington Examiner,0.00062,0.00020,0.00172,0.00037,0.00206,0.00015,0.00008,0.00000,100.0,0.00000,2,2024/01/10
